patient_id	doctor_id	label	satisfying_score
5455	101	0	0.451
5455	187	0	0.291
5455	164	0	0.25
5455	284	0	0.385
5455	255	0	0.393
5456	312	1	0.395
5456	307	1	0.48
5456	317	1	0.432
5456	318	1	0.447
5456	328	1	0.485
5456	329	1	0.399
5456	340	1	0.623
5456	171	0	0.572
5456	377	0	0.429
5456	391	0	0.392
5456	206	0	0.417
5457	312	1	0.471
5457	308	1	0.553
5457	313	1	0.499
5457	323	1	0.738
5457	326	1	0.559
5457	328	1	0.47
5457	334	1	0.532
5457	238	0	0.226
5457	256	0	0.296
5457	86	0	0.437
5457	112	0	0.482
5457	149	0	0.358
5457	211	0	0.363
5458	312	1	0.627
5458	307	1	0.448
5458	317	1	0.473
5458	330	1	0.453
5458	332	1	0.715
5458	336	1	0.474
5458	337	1	0.446
5458	292	0	0.287
5458	382	0	0.398
5458	83	0	0.575
5458	106	0	0.549
5458	231	0	0.159
5458	153	0	0.333
5459	312	1	0.425
5459	315	1	0.586
5459	320	1	0.522
5459	327	1	0.665
5459	330	1	0.373
5459	342	1	0.373
5459	344	1	0.595
5459	73	0	0.243
5459	65	0	0.467
5459	301	0	0.316
5459	269	0	0.386
5460	312	1	0.54
5460	310	1	0.6
5460	313	1	0.64
5460	323	1	0.613
5460	329	1	0.497
5460	333	1	0.465
5460	403	0	0.401
5460	181	0	0.317
5460	105	0	0.548
5460	268	0	0.479
5460	347	0	0.449
5460	11	0	0.354
5461	312	1	0.419
5461	314	1	0.533
5461	332	1	0.647
5461	336	1	0.385
5461	341	1	0.551
5461	342	1	0.531
5461	343	1	0.656
5461	255	0	0.291
5461	201	0	0.241
5461	155	0	0.461
5461	224	0	0.418
5461	55	0	0.471
5461	134	0	0.187
5461	96	0	0.333
5462	312	1	0.659
5462	306	1	0.552
5462	310	1	0.587
5462	311	1	0.465
5462	318	1	0.484
5462	329	1	0.48
5462	111	0	0.284
5462	108	0	0.483
5462	216	0	0.61
5462	109	0	0.572
5462	18	0	0.351
5463	312	1	0.438
5463	308	1	0.601
5463	320	1	0.697
5463	330	1	0.399
5463	335	1	0.477
5463	287	0	0.219
5463	136	0	0.336
5463	146	0	0.365
5463	356	0	0.499
5464	312	1	0.696
5464	310	1	0.509
5464	314	1	0.502
5464	319	1	0.487
5464	321	1	0.709
5464	336	1	0.378
5464	337	1	0.394
5464	363	0	0.307
5464	80	0	0.373
5464	16	0	0.648
5464	266	0	0.332
5464	140	0	0.335
5464	5	0	0.594
5465	312	1	0.424
5465	310	1	0.703
5465	316	1	0.689
5465	325	1	0.725
5465	328	1	0.497
5465	329	1	0.444
5465	335	1	0.464
5465	336	1	0.685
5465	208	0	0.41
5465	295	0	0.312
5465	302	0	0.202
5465	25	0	0.347
5466	312	1	0.419
5466	317	1	0.415
5466	318	1	0.593
5466	320	1	0.582
5466	328	1	0.492
5466	330	1	0.483
5466	332	1	0.76
5466	354	0	0.2
5466	359	0	0.245
5466	33	0	0.697
5466	224	0	0.415
5467	312	1	0.477
5467	309	1	0.655
5467	314	1	0.449
5467	324	1	0.552
5467	334	1	0.552
5467	403	0	0.437
5467	62	0	0.408
5467	23	0	0.358
5467	210	0	0.625
5467	17	0	0.49
5467	395	0	0.233
5468	313	1	0.529
5468	309	1	0.622
5468	311	1	0.465
5468	314	1	0.508
5468	334	1	0.829
5468	335	1	0.41
5468	337	1	0.421
5468	34	0	0.358
5468	254	0	0.345
5468	213	0	0.252
5468	171	0	0.44
5468	357	0	0.505
5469	313	1	0.279
5469	306	1	0.449
5469	325	1	0.559
5469	339	1	0.599
5469	341	1	0.677
5469	342	1	0.438
5469	122	0	0.301
5469	11	0	0.454
5469	265	0	0.378
5469	235	0	0.376
5469	178	0	0.4
5470	313	1	0.487
5470	309	1	0.706
5470	310	1	0.542
5470	313	1	0.487
5470	314	1	0.534
5470	320	1	0.638
5470	324	1	0.544
5470	325	1	0.732
5470	366	0	0.511
5470	19	0	0.413
5470	201	0	0.375
5470	246	0	0.354
5470	189	0	0.218
5471	313	1	0.434
5471	308	1	0.573
5471	310	1	0.613
5471	314	1	0.631
5471	318	1	0.481
5471	332	1	0.622
5471	336	1	0.39
5471	341	1	0.53
5471	373	0	0.321
5471	293	0	0.415
5471	126	0	0.46
5471	294	0	0.402
5471	345	0	0.403
5472	313	1	0.465
5472	307	1	0.456
5472	315	1	0.581
5472	318	1	0.458
5472	320	1	0.633
5472	340	1	0.579
5472	231	0	0.294
5472	226	0	0.282
5472	278	0	0.333
5472	16	0	0.471
5473	313	1	0.415
5473	310	1	0.536
5473	311	1	0.413
5473	313	1	0.415
5473	319	1	0.586
5473	339	1	0.389
5473	345	0	0.321
5473	163	0	0.402
5473	379	0	0.407
5473	82	0	0.484
5473	111	0	0.509
5473	85	0	0.471
5473	388	0	0.366
5474	313	1	0.29
5474	309	1	0.575
5474	313	1	0.29
5474	316	1	0.566
5474	322	1	0.393
5474	333	1	0.414
5474	152	0	0.414
5474	171	0	0.455
5474	249	0	0.223
5474	208	0	0.421
5474	192	0	0.259
5474	389	0	0.574
5474	216	0	0.256
5475	313	1	0.469
5475	306	1	0.425
5475	310	1	0.668
5475	315	1	0.554
5475	328	1	0.518
5475	340	1	0.515
5475	89	0	0.433
5475	147	0	0.371
5475	35	0	0.403
5475	355	0	0.358
5475	251	0	0.373
5475	376	0	0.388
5476	313	1	0.411
5476	306	1	0.52
5476	326	1	0.579
5476	342	1	0.344
5476	9	0	0.43
5476	156	0	0.432
5476	39	0	0.376
5476	25	0	0.288
5476	73	0	0.35
5476	37	0	0.412
5476	45	0	0.255
5477	313	1	0.551
5477	309	1	0.742
5477	313	1	0.551
5477	324	1	0.551
5477	102	0	0.364
5477	214	0	0.472
5477	216	0	0.617
5477	197	0	0.444
5477	142	0	0.435
5477	362	0	0.279
5477	155	0	0.231
5478	313	1	0.712
5478	309	1	0.621
5478	315	1	0.598
5478	322	1	0.386
5478	339	1	0.392
5478	299	0	0.46
5478	300	0	0.395
5478	42	0	0.282
5478	43	0	0.396
5478	198	0	0.353
5478	413	0	0.371
5478	45	0	0.481
5479	313	1	0.531
5479	319	1	0.5
5479	323	1	0.628
5479	324	1	0.62
5479	328	1	0.49
5479	335	1	0.539
5479	394	0	0.286
5479	25	0	0.316
5479	103	0	0.352
5479	9	0	0.407
5479	71	0	0.258
5479	168	0	0.343
5480	313	1	0.437
5480	311	1	0.714
5480	320	1	0.602
5480	331	1	0.565
5480	334	1	0.779
5480	340	1	0.579
5480	382	0	0.391
5480	380	0	0.48
5480	35	0	0.333
5480	166	0	0.43
5480	50	0	0.411
5480	373	0	0.319
5481	313	1	0.497
5481	317	1	0.581
5481	325	1	0.546
5481	327	1	0.539
5481	332	1	0.719
5481	335	1	0.413
5481	153	0	0.456
5481	393	0	0.655
5481	192	0	0.328
5481	121	0	0.395
5481	68	0	0.247
5482	313	1	0.409
5482	310	1	0.604
5482	312	1	0.552
5482	324	1	0.524
5482	329	1	0.446
5482	335	1	0.505
5482	23	0	0.413
5482	221	0	0.586
5482	47	0	0.158
5482	214	0	0.37
5482	381	0	0.271
5482	60	0	0.254
5482	223	0	0.204
5483	313	1	0.607
5483	306	1	0.476
5483	313	1	0.607
5483	314	1	0.433
5483	332	1	0.676
5483	341	1	0.63
5483	343	1	0.712
5483	282	0	0.512
5483	390	0	0.373
5483	53	0	0.43
5483	18	0	0.523
5483	399	0	0.447
5483	28	0	0.439
5483	261	0	0.341
5484	313	1	0.446
5484	308	1	0.634
5484	316	1	0.546
5484	328	1	0.433
5484	330	1	0.452
5484	335	1	0.464
5484	342	1	0.336
5484	126	0	0.515
5484	406	0	0.659
5484	201	0	0.291
5484	139	0	0.371
5485	313	1	0.417
5485	310	1	0.57
5485	311	1	0.505
5485	313	1	0.417
5485	339	1	0.498
5485	177	0	0.506
5485	135	0	0.232
5485	385	0	0.497
5485	283	0	0.219
5485	282	0	0.512
5485	359	0	0.371
5486	313	1	0.396
5486	306	1	0.433
5486	310	1	0.61
5486	313	1	0.396
5486	324	1	0.734
5486	328	1	0.664
5486	332	1	0.747
5486	22	0	0.502
5486	77	0	0.392
5486	252	0	0.513
5486	1	0	0.449
5486	406	0	0.628
5487	314	1	0.638
5487	306	1	0.41
5487	310	1	0.527
5487	343	1	0.743
5487	403	0	0.448
5487	360	0	0.199
5487	240	0	0.351
5487	300	0	0.384
5488	314	1	0.449
5488	317	1	0.497
5488	322	1	0.386
5488	327	1	0.435
5488	329	1	0.503
5488	331	1	0.485
5488	153	0	0.409
5488	124	0	0.338
5488	45	0	0.452
5488	195	0	0.414
5489	314	1	0.598
5489	309	1	0.758
5489	311	1	0.577
5489	324	1	0.732
5489	270	0	0.339
5489	413	0	0.341
5489	96	0	0.317
5489	167	0	0.332
5489	84	0	0.45
5489	286	0	0.398
5489	120	0	0.523
5490	314	1	0.542
5490	314	1	0.542
5490	319	1	0.48
5490	322	1	0.543
5490	327	1	0.557
5490	46	0	0.436
5490	367	0	0.513
5490	205	0	0.495
5490	94	0	0.25
5490	83	0	0.583
5490	395	0	0.215
5491	314	1	0.184
5491	307	1	0.441
5491	321	1	0.565
5491	323	1	0.667
5491	330	1	0.527
5491	337	1	0.399
5491	338	1	0.441
5491	249	0	0.298
5491	223	0	0.255
5491	23	0	0.42
5491	9	0	0.53
5491	413	0	0.383
5492	314	1	0.644
5492	314	1	0.644
5492	319	1	0.683
5492	322	1	0.449
5492	324	1	0.567
5492	327	1	0.587
5492	342	1	0.411
5492	98	0	0.283
5492	69	0	0.421
5492	34	0	0.363
5492	217	0	0.337
5492	243	0	0.31
5492	148	0	0.484
5493	314	1	0.407
5493	308	1	0.657
5493	316	1	0.577
5493	327	1	0.547
5493	344	1	0.571
5493	364	0	0.347
5493	168	0	0.274
5493	237	0	0.471
5493	381	0	0.372
5494	314	1	0.382
5494	317	1	0.478
5494	320	1	0.763
5494	325	1	0.619
5494	330	1	0.378
5494	339	1	0.468
5494	344	1	0.616
5494	19	0	0.423
5494	91	0	0.473
5494	284	0	0.329
5494	348	0	0.483
5494	113	0	0.526
5495	314	1	0.32
5495	311	1	0.413
5495	319	1	0.764
5495	333	1	0.425
5495	334	1	0.635
5495	339	1	0.487
5495	342	1	0.388
5495	281	0	0.418
5495	191	0	0.333
5495	380	0	0.382
5495	54	0	0.364
5496	314	1	0.459
5496	309	1	0.603
5496	311	1	0.398
5496	324	1	0.546
5496	341	1	0.61
5496	342	1	0.509
5496	343	1	0.77
5496	288	0	0.447
5496	356	0	0.336
5496	301	0	0.383
5496	290	0	0.424
5496	149	0	0.461
5497	314	1	0.259
5497	319	1	0.63
5497	320	1	0.659
5497	322	1	0.402
5497	327	1	0.56
5497	330	1	0.56
5497	332	1	0.623
5497	333	1	0.451
5497	410	0	0.464
5497	104	0	0.419
5497	45	0	0.325
5497	155	0	0.34
5498	314	1	0.28
5498	322	1	0.476
5498	331	1	0.543
5498	333	1	0.455
5498	338	1	0.497
5498	232	0	0.34
5498	354	0	0.38
5498	147	0	0.48
5498	142	0	0.451
5498	177	0	0.414
5498	282	0	0.404
5499	314	1	0.217
5499	306	1	0.473
5499	311	1	0.371
5499	312	1	0.509
5499	325	1	0.672
5499	99	0	0.52
5499	164	0	0.25
5499	207	0	0.391
5499	358	0	0.41
5499	114	0	0.457
5500	314	1	0.37
5500	311	1	0.41
5500	325	1	0.551
5500	327	1	0.559
5500	333	1	0.541
5500	340	1	0.473
5500	222	0	0.593
5500	150	0	0.31
5500	94	0	0.374
5500	256	0	0.266
5500	65	0	0.444
5500	354	0	0.4
5501	314	1	0.264
5501	309	1	0.735
5501	317	1	0.445
5501	318	1	0.511
5501	326	1	0.466
5501	333	1	0.458
5501	344	1	0.511
5501	21	0	0.31
5501	27	0	0.256
5501	398	0	0.445
5501	255	0	0.369
5501	225	0	0.306
5501	159	0	0.435
5502	314	1	0.411
5502	308	1	0.649
5502	310	1	0.603
5502	313	1	0.589
5502	318	1	0.419
5502	332	1	0.646
5502	341	1	0.569
5502	46	0	0.426
5502	245	0	0.297
5502	348	0	0.354
5502	261	0	0.358
5503	314	1	0.25
5503	315	1	0.548
5503	318	1	0.442
5503	321	1	0.72
5503	328	1	0.591
5503	331	1	0.514
5503	158	0	0.328
5503	190	0	0.376
5503	89	0	0.455
5503	43	0	0.408
5503	124	0	0.368
5503	226	0	0.229
5504	314	1	0.327
5504	307	1	0.495
5504	308	1	0.506
5504	320	1	0.683
5504	325	1	0.681
5504	326	1	0.561
5504	340	1	0.504
5504	392	0	0.464
5504	83	0	0.53
5504	131	0	0.31
5504	150	0	0.365
5505	315	1	0.684
5505	337	1	0.561
5505	340	1	0.623
5505	341	1	0.631
5505	343	1	0.775
5505	1	0	0.457
5505	77	0	0.225
5505	178	0	0.298
5505	71	0	0.242
5505	264	0	0.348
5505	81	0	0.44
5506	315	1	0.564
5506	316	1	0.528
5506	318	1	0.519
5506	328	1	0.533
5506	332	1	0.743
5506	301	0	0.395
5506	412	0	0.302
5506	202	0	0.353
5506	66	0	0.334
5506	180	0	0.404
5506	248	0	0.297
5506	163	0	0.315
5507	315	1	0.428
5507	307	1	0.461
5507	315	1	0.428
5507	317	1	0.526
5507	318	1	0.579
5507	323	1	0.694
5507	336	1	0.545
5507	338	1	0.394
5507	78	0	0.361
5507	195	0	0.444
5507	183	0	0.354
5507	224	0	0.338
5507	356	0	0.311
5508	315	1	0.494
5508	311	1	0.388
5508	312	1	0.641
5508	316	1	0.507
5508	320	1	0.592
5508	323	1	0.615
5508	327	1	0.475
5508	344	1	0.521
5508	234	0	0.436
5508	276	0	0.347
5508	17	0	0.444
5508	288	0	0.358
5508	108	0	0.417
5509	315	1	0.462
5509	319	1	0.621
5509	323	1	0.637
5509	335	1	0.445
5509	342	1	0.392
5509	344	1	0.537
5509	259	0	0.365
5509	236	0	0.571
5509	92	0	0.401
5509	221	0	0.499
5509	244	0	0.485
5509	381	0	0.304
5509	134	0	0.399
5510	315	1	0.544
5510	306	1	0.623
5510	313	1	0.484
5510	324	1	0.539
5510	328	1	0.558
5510	332	1	0.679
5510	361	0	0.255
5510	171	0	0.455
5510	136	0	0.35
5510	251	0	0.384
5510	207	0	0.299
5510	230	0	0.282
5511	315	1	0.315
5511	317	1	0.501
5511	321	1	0.706
5511	328	1	0.67
5511	330	1	0.676
5511	19	0	0.416
5511	33	0	0.568
5511	183	0	0.192
5511	394	0	0.265
5511	77	0	0.225
5512	315	1	0.545
5512	306	1	0.482
5512	312	1	0.571
5512	328	1	0.562
5512	329	1	0.578
5512	335	1	0.429
5512	11	0	0.512
5512	162	0	0.4
5512	121	0	0.424
5512	242	0	0.234
5513	315	1	0.48
5513	316	1	0.5
5513	327	1	0.439
5513	340	1	0.579
5513	163	0	0.318
5513	32	0	0.399
5513	80	0	0.385
5513	81	0	0.471
5513	155	0	0.437
5514	315	1	0.483
5514	306	1	0.579
5514	308	1	0.594
5514	311	1	0.387
5514	331	1	0.524
5514	339	1	0.505
5514	343	1	0.552
5514	97	0	0.345
5514	247	0	0.366
5514	15	0	0.455
5514	20	0	0.301
5515	315	1	0.574
5515	307	1	0.485
5515	315	1	0.574
5515	329	1	0.702
5515	331	1	0.603
5515	338	1	0.593
5515	343	1	0.686
5515	115	0	0.268
5515	359	0	0.373
5515	305	0	0.369
5515	381	0	0.349
5515	388	0	0.345
5515	209	0	0.28
5515	37	0	0.541
5516	315	1	0.536
5516	310	1	0.507
5516	312	1	0.534
5516	313	1	0.591
5516	322	1	0.584
5516	336	1	0.516
5516	339	1	0.467
5516	343	1	0.71
5516	117	0	0.464
5516	97	0	0.208
5516	227	0	0.567
5516	186	0	0.369
5517	315	1	0.6
5517	331	1	0.487
5517	335	1	0.516
5517	338	1	0.365
5517	340	1	0.651
5517	343	1	0.549
5517	345	0	0.403
5517	72	0	0.301
5517	243	0	0.21
5517	106	0	0.553
5518	315	1	0.538
5518	310	1	0.517
5518	320	1	0.629
5518	328	1	0.433
5518	331	1	0.601
5518	333	1	0.368
5518	242	0	0.317
5518	231	0	0.256
5518	119	0	0.414
5518	403	0	0.387
5519	315	1	0.59
5519	311	1	0.592
5519	318	1	0.399
5519	336	1	0.453
5519	343	1	0.726
5519	289	0	0.522
5519	269	0	0.331
5519	24	0	0.386
5519	351	0	0.188
5519	219	0	0.347
5520	316	1	0.317
5520	309	1	0.642
5520	313	1	0.513
5520	322	1	0.368
5520	333	1	0.502
5520	243	0	0.328
5520	160	0	0.483
5520	139	0	0.348
5520	2	0	0.41
5521	316	1	0.461
5521	308	1	0.548
5521	320	1	0.661
5521	321	1	0.72
5521	322	1	0.576
5521	337	1	0.465
5521	342	1	0.362
5521	391	0	0.425
5521	386	0	0.42
5521	186	0	0.527
5521	169	0	0.474
5522	316	1	0.394
5522	308	1	0.545
5522	314	1	0.698
5522	322	1	0.447
5522	327	1	0.629
5522	344	1	0.503
5522	407	0	0.386
5522	195	0	0.473
5522	371	0	0.467
5522	213	0	0.504
5523	316	1	0.611
5523	307	1	0.454
5523	314	1	0.638
5523	326	1	0.517
5523	330	1	0.375
5523	336	1	0.447
5523	337	1	0.555
5523	14	0	0.424
5523	214	0	0.458
5523	144	0	0.506
5523	70	0	0.338
5523	382	0	0.264
5524	316	1	0.604
5524	312	1	0.571
5524	316	1	0.604
5524	325	1	0.705
5524	329	1	0.505
5524	331	1	0.509
5524	336	1	0.536
5524	213	0	0.372
5524	48	0	0.307
5524	111	0	0.488
5524	389	0	0.573
5525	316	1	0.513
5525	320	1	0.702
5525	327	1	0.663
5525	330	1	0.475
5525	344	1	0.538
5525	104	0	0.422
5525	140	0	0.435
5525	262	0	0.229
5525	412	0	0.491
5526	316	1	0.541
5526	312	1	0.477
5526	316	1	0.541
5526	323	1	0.585
5526	329	1	0.417
5526	330	1	0.555
5526	331	1	0.499
5526	335	1	0.481
5526	186	0	0.526
5526	122	0	0.384
5526	12	0	0.44
5526	275	0	0.425
5526	37	0	0.503
5527	316	1	0.436
5527	327	1	0.461
5527	333	1	0.459
5527	344	1	0.516
5527	232	0	0.436
5527	35	0	0.225
5527	107	0	0.533
5527	147	0	0.307
5527	221	0	0.477
5528	316	1	0.374
5528	306	1	0.526
5528	315	1	0.624
5528	317	1	0.528
5528	318	1	0.425
5528	328	1	0.619
5528	331	1	0.501
5528	332	1	0.67
5528	72	0	0.384
5528	406	0	0.515
5528	377	0	0.546
5528	118	0	0.521
5529	316	1	0.535
5529	315	1	0.684
5529	316	1	0.535
5529	318	1	0.396
5529	327	1	0.521
5529	334	1	0.587
5529	340	1	0.506
5529	244	0	0.506
5529	156	0	0.384
5529	382	0	0.288
5529	236	0	0.468
5530	316	1	0.61
5530	310	1	0.519
5530	311	1	0.409
5530	319	1	0.52
5530	326	1	0.406
5530	328	1	0.46
5530	340	1	0.528
5530	379	0	0.345
5530	238	0	0.273
5530	292	0	0.242
5530	176	0	0.273
5530	192	0	0.261
5530	351	0	0.385
5531	316	1	0.492
5531	311	1	0.411
5531	319	1	0.521
5531	325	1	0.76
5531	329	1	0.4
5531	343	1	0.672
5531	92	0	0.33
5531	385	0	0.596
5531	45	0	0.208
5531	262	0	0.335
5531	211	0	0.606
5531	68	0	0.487
5532	316	1	0.625
5532	310	1	0.639
5532	315	1	0.567
5532	318	1	0.471
5532	326	1	0.548
5532	336	1	0.401
5532	343	1	0.644
5532	70	0	0.327
5532	249	0	0.28
5532	230	0	0.295
5532	417	0	0.322
5533	316	1	0.509
5533	316	1	0.509
5533	335	1	0.392
5533	344	1	0.618
5533	234	0	0.381
5533	376	0	0.485
5533	414	0	0.423
5533	354	0	0.107
5534	316	1	0.286
5534	313	1	0.499
5534	330	1	0.362
5534	335	1	0.514
5534	342	1	0.37
5534	162	0	0.495
5534	407	0	0.392
5534	382	0	0.399
5534	251	0	0.234
5534	49	0	0.354
5535	316	1	0.47
5535	315	1	0.564
5535	316	1	0.47
5535	318	1	0.444
5535	320	1	0.592
5535	334	1	0.602
5535	343	1	0.559
5535	415	0	0.359
5535	8	0	0.367
5535	394	0	0.51
5535	215	0	0.245
5536	316	1	0.409
5536	307	1	0.438
5536	320	1	0.752
5536	323	1	0.767
5536	331	1	0.541
5536	339	1	0.396
5536	344	1	0.73
5536	247	0	0.311
5536	234	0	0.268
5536	22	0	0.504
5536	418	0	0.315
5536	276	0	0.397
5537	316	1	0.477
5537	309	1	0.619
5537	310	1	0.628
5537	311	1	0.417
5537	320	1	0.652
5537	335	1	0.532
5537	343	1	0.627
5537	255	0	0.357
5537	117	0	0.429
5537	136	0	0.439
5537	120	0	0.468
5538	316	1	0.644
5538	308	1	0.625
5538	316	1	0.644
5538	318	1	0.475
5538	330	1	0.375
5538	334	1	0.608
5538	338	1	0.436
5538	12	0	0.539
5538	156	0	0.405
5538	173	0	0.272
5538	202	0	0.283
5538	25	0	0.31
5538	113	0	0.429
5538	119	0	0.527
5539	316	1	0.517
5539	308	1	0.546
5539	329	1	0.42
5539	335	1	0.506
5539	337	1	0.553
5539	341	1	0.506
5539	294	0	0.523
5539	111	0	0.506
5539	385	0	0.559
5539	278	0	0.313
5539	171	0	0.516
5539	226	0	0.311
5539	167	0	0.246
5540	317	1	0.437
5540	306	1	0.455
5540	320	1	0.777
5540	324	1	0.59
5540	330	1	0.396
5540	344	1	0.512
5540	190	0	0.448
5540	302	0	0.378
5540	44	0	0.561
5540	204	0	0.241
5540	97	0	0.382
5541	317	1	0.334
5541	311	1	0.371
5541	317	1	0.334
5541	319	1	0.688
5541	321	1	0.72
5541	329	1	0.385
5541	330	1	0.464
5541	332	1	0.635
5541	378	0	0.387
5541	400	0	0.218
5541	401	0	0.414
5541	194	0	0.274
5541	36	0	0.397
5541	351	0	0.215
5541	213	0	0.359
5542	317	1	0.395
5542	306	1	0.397
5542	307	1	0.645
5542	309	1	0.654
5542	322	1	0.379
5542	335	1	0.453
5542	400	0	0.31
5542	197	0	0.396
5542	199	0	0.363
5542	77	0	0.393
5542	265	0	0.318
5543	317	1	0.566
5543	322	1	0.476
5543	327	1	0.619
5543	332	1	0.71
5543	333	1	0.444
5543	339	1	0.431
5543	396	0	0.35
5543	197	0	0.421
5543	349	0	0.434
5543	10	0	0.377
5544	317	1	0.577
5544	307	1	0.677
5544	309	1	0.634
5544	320	1	0.711
5544	330	1	0.41
5544	336	1	0.452
5544	344	1	0.549
5544	179	0	0.354
5544	303	0	0.275
5544	250	0	0.46
5544	364	0	0.246
5544	76	0	0.478
5545	317	1	0.602
5545	307	1	0.446
5545	311	1	0.414
5545	314	1	0.48
5545	318	1	0.541
5545	329	1	0.498
5545	340	1	0.528
5545	90	0	0.483
5545	52	0	0.347
5545	253	0	0.38
5545	114	0	0.387
5545	385	0	0.572
5545	148	0	0.422
5546	317	1	0.42
5546	306	1	0.472
5546	308	1	0.514
5546	311	1	0.39
5546	315	1	0.538
5546	334	1	0.591
5546	296	0	0.44
5546	286	0	0.293
5546	69	0	0.308
5546	38	0	0.493
5546	235	0	0.412
5546	383	0	0.431
5546	261	0	0.312
5547	317	1	0.447
5547	307	1	0.505
5547	314	1	0.51
5547	318	1	0.486
5547	336	1	0.476
5547	251	0	0.221
5547	242	0	0.273
5547	382	0	0.242
5547	356	0	0.487
5547	227	0	0.573
5547	28	0	0.404
5548	317	1	0.505
5548	307	1	0.448
5548	335	1	0.444
5548	336	1	0.454
5548	337	1	0.56
5548	339	1	0.605
5548	247	0	0.331
5548	117	0	0.51
5548	188	0	0.241
5548	257	0	0.356
5549	317	1	0.374
5549	318	1	0.516
5549	321	1	0.502
5549	328	1	0.436
5549	330	1	0.397
5549	21	0	0.218
5549	203	0	0.445
5549	55	0	0.477
5549	161	0	0.385
5549	75	0	0.339
5549	86	0	0.401
5549	83	0	0.529
5550	317	1	0.266
5550	307	1	0.524
5550	325	1	0.691
5550	338	1	0.385
5550	340	1	0.506
5550	73	0	0.305
5550	402	0	0.662
5550	108	0	0.44
5550	242	0	0.288
5550	228	0	0.268
5550	174	0	0.454
5550	199	0	0.294
5551	317	1	0.24
5551	314	1	0.445
5551	322	1	0.43
5551	328	1	0.496
5551	330	1	0.567
5551	339	1	0.391
5551	344	1	0.5
5551	35	0	0.397
5551	172	0	0.482
5551	49	0	0.454
5551	204	0	0.196
5552	317	1	0.564
5552	316	1	0.548
5552	323	1	0.599
5552	329	1	0.448
5552	335	1	0.455
5552	336	1	0.392
5552	341	1	0.565
5552	207	0	0.234
5552	277	0	0.411
5552	305	0	0.335
5552	299	0	0.323
5552	167	0	0.327
5553	317	1	0.293
5553	309	1	0.566
5553	311	1	0.523
5553	320	1	0.52
5553	335	1	0.512
5553	342	1	0.387
5553	105	0	0.459
5553	49	0	0.494
5553	168	0	0.289
5553	14	0	0.354
5553	192	0	0.311
5553	349	0	0.359
5554	317	1	0.323
5554	309	1	0.611
5554	314	1	0.628
5554	322	1	0.392
5554	333	1	0.403
5554	343	1	0.558
5554	212	0	0.397
5554	233	0	0.324
5554	16	0	0.557
5554	219	0	0.402
5554	223	0	0.294
5554	255	0	0.216
5554	176	0	0.286
5555	318	1	0.249
5555	325	1	0.575
5555	327	1	0.438
5555	16	0	0.276
5555	222	0	0.357
5555	251	0	0.269
5555	277	0	0.416
5555	218	0	0.313
5555	351	0	0.347
5556	318	1	0.316
5556	314	1	0.434
5556	316	1	0.593
5556	322	1	0.443
5556	326	1	0.468
5556	327	1	0.558
5556	333	1	0.475
5556	344	1	0.536
5556	378	0	0.324
5556	244	0	0.447
5556	262	0	0.277
5556	363	0	0.242
5557	318	1	0.385
5557	313	1	0.558
5557	320	1	0.705
5557	322	1	0.505
5557	338	1	0.427
5557	339	1	0.389
5557	295	0	0.414
5557	72	0	0.398
5557	212	0	0.363
5557	89	0	0.456
5557	177	0	0.49
5557	140	0	0.425
5557	395	0	0.309
5558	318	1	0.341
5558	316	1	0.506
5558	317	1	0.564
5558	328	1	0.455
5558	331	1	0.493
5558	332	1	0.629
5558	23	0	0.337
5558	196	0	0.321
5558	301	0	0.268
5558	97	0	0.382
5558	282	0	0.373
5558	85	0	0.471
5558	78	0	0.448
5559	318	1	0.572
5559	306	1	0.602
5559	307	1	0.485
5559	312	1	0.484
5559	314	1	0.526
5559	321	1	0.72
5559	255	0	0.282
5559	398	0	0.442
5559	266	0	0.351
5559	275	0	0.324
5559	142	0	0.459
5559	201	0	0.341
5560	318	1	0.492
5560	312	1	0.527
5560	316	1	0.515
5560	320	1	0.587
5560	334	1	0.62
5560	343	1	0.676
5560	278	0	0.277
5560	398	0	0.471
5560	17	0	0.453
5560	385	0	0.544
5561	318	1	0.297
5561	314	1	0.433
5561	317	1	0.515
5561	323	1	0.667
5561	324	1	0.543
5561	328	1	0.512
5561	336	1	0.58
5561	342	1	0.389
5561	14	0	0.403
5561	100	0	0.423
5561	155	0	0.45
5561	46	0	0.473
5562	318	1	0.311
5562	312	1	0.775
5562	314	1	0.765
5562	317	1	0.607
5562	327	1	0.43
5562	251	0	0.245
5562	177	0	0.482
5562	385	0	0.543
5562	210	0	0.702
5562	380	0	0.483
5562	351	0	0.356
5563	318	1	0.402
5563	306	1	0.508
5563	311	1	0.391
5563	315	1	0.577
5563	316	1	0.58
5563	326	1	0.524
5563	343	1	0.692
5563	290	0	0.366
5563	358	0	0.403
5563	270	0	0.188
5563	82	0	0.233
5564	318	1	0.394
5564	311	1	0.41
5564	312	1	0.512
5564	329	1	0.46
5564	330	1	0.498
5564	340	1	0.481
5564	160	0	0.655
5564	72	0	0.412
5564	70	0	0.382
5564	297	0	0.361
5564	294	0	0.47
5565	318	1	0.496
5565	306	1	0.416
5565	311	1	0.374
5565	314	1	0.459
5565	324	1	0.579
5565	329	1	0.417
5565	342	1	0.344
5565	343	1	0.546
5565	77	0	0.35
5565	4	0	0.47
5565	287	0	0.278
5565	95	0	0.459
